time,channel,trace_index,temperature,mean_baseline,std_baseline,mean,std,A,rise_time,TF_ampl,TF_chi2,TF_baseline,baseline_slope,baseline_offset,time_shift,OF_ampl_0,OF_chi2_0,OF_time_0,OF_ampl_1,OF_chi2_1,OF_time_1
1223366286,0,3547,32750.9,133.30075,5.59211940479636,4937.695495605469,2814.773458986837,10420.69925,2.6623999247021857e-05,10412.618699316987,2.096120109489029,127.25147613359513,5.802159737635296e-05,133.18473581604596,4035,10412.567829504842,1.0063111705598993,0,10412.300495034917,1.0207696404176878,0
1223480984,0,3548,32752.8,132.01525,5.551127582527716,4935.967102050781,2813.8249187243564,10419.98475,2.636799925426203e-05,10409.109486969817,2.126521620269657,127.18338325142395,0.0006223263201453601,130.77090852286935,4035,10409.838333155007,0.9982955455052389,0,10409.563691505871,1.0197853392106828,0
1224226847,0,3549,32748.3,134.3305,5.613089145025224,5299.567291259766,3028.2289362001275,11212.6695,2.6111999261502206e-05,11202.24902704962,2.2592841767511573,124.7312547523652,0.0004628465914279082,133.40503824043992,4035,11203.869237860872,1.0033326642490572,0,11203.606415847258,0.994575402802588,0
1224350629,0,3550,32751.3,133.43875,5.404095524461055,4937.768127441406,2814.4790527205723,10425.56125,2.636799925426203e-05,10411.529899647918,2.1583699350058363,128.01455312445614,0.00016253897890864302,133.11375331167218,4035,10412.042793087061,0.9901308925040277,0,10411.768625164912,1.0111221892197897,0
1224487672,0,3551,32751.4,129.61075,5.394324279972422,4934.699523925781,2815.6619040090313,10428.38925,2.636799925426203e-05,10415.905804078735,2.1523979422690322,122.93648118594501,-9.196434949772194e-05,129.79463271682073,4035,10414.658501154141,0.997982222839043,0,10414.39579373716,1.0079783785985676,0
1224971715,0,3552,32752.2,130.23175,5.641989182681938,4928.308685302734,2809.4978799353253,10411.76825,2.6623999247021857e-05,10393.101295051609,2.148722063351298,126.821006659251,-0.00011502010093878304,130.46173269182708,4035,10394.599474242514,1.0097954167961631,0,10394.324803082662,1.0316334990540652,0
1225055547,0,3553,32752.6,130.13475,5.449366241821153,4935.923645019531,2815.7498928482096,10425.86525,2.636799925426203e-05,10416.230223287468,2.184452855455944,123.95585866291003,1.140028196251899e-05,130.11195513621593,4035,10416.285636175333,1.0147120315884668,0,10416.034594543396,1.013534475995865,0
1225568377,0,3554,32749.9,131.63875,5.496157606683054,4926.882598876953,2809.5524546777683,10405.36125,2.636799925426203e-05,10393.303057351884,2.216799382335756,125.44764958419182,-0.00018958566809909518,132.01782654336418,4035,10393.51182137399,1.0109444289966605,0,10393.264883299069,1.0063856749469702,0
1225589748,0,3555,32751.7,132.33875,5.37215026199938,5381.0855712890625,3077.28769571462,11392.66125,2.6111999261502206e-05,11383.730157728824,2.458313301220472,122.74689476771891,-0.00031817823863615697,132.974947388153,4035,11386.449953843074,1.0185302837538004,0,11386.187158067522,1.004987926525321,0
1226374472,0,3556,32752.0,130.3775,5.410821910763651,4935.350402832031,2815.60355132535,10425.6225,2.6623999247021857e-05,10415.688216565832,2.235026300379875,123.67126715353879,7.460719216289115e-05,130.22832291927028,4035,10415.165866635687,1.0153423468386495,0,10414.921064786115,1.0082341489991316,0
1226774966,0,3557,32750.5,133.51275,5.58209973374715,4935.7271728515625,2813.3331394854335,10420.48725,2.636799925426203e-05,10407.288471699569,2.201003551125462,127.75278047850952,-0.00015200841575059706,133.81669082729337,4035,10407.72504828191,1.006503043711633,0,10407.445355746182,1.0328555488518392,0
1227345383,0,3558,32751.5,131.67525,5.555518647030176,4930.750427246094,2810.4368911169727,10413.32475,2.636799925426203e-05,10396.562360721106,2.805578717479202,127.75212733661465,-3.184415824030066e-05,131.73892239440144,4034,10396.776047203672,1.1023247998601415,0,10396.464801921611,1.1589700273306736,0
1227989253,0,3559,32750.2,133.438,5.603316517920436,4934.2442626953125,2813.3335407120157,10416.562,2.636799925426203e-05,10407.292709709182,2.0585142555552896,126.24669792930217,-7.079981692502461e-05,133.57956423394165,4035,10407.470396561705,0.9877051573585752,0,10407.216077719731,0.9898584559637134,0
1228265514,0,3560,32752.2,132.27175,5.741027951290605,4936.9166259765625,2815.164186515676,10422.72825,2.636799925426203e-05,10414.062304994328,2.123532260687031,125.6575531888484,0.00010309060019312115,132.06562034491384,4035,10414.289309773665,1.029312743325959,0,10414.044587156068,1.0221497777769624,0
1229094671,0,3561,32750.2,132.47025,5.305762427540456,4937.948913574219,2815.3324868132704,10433.52975,2.6623999247021857e-05,10414.687225756006,2.1894894985574003,126.83673968550647,-0.0001235614764725582,132.71731117220693,4035,10414.877284803883,0.9931715598669505,0,10414.60998493483,1.0075468127652416,0
1229116178,0,3562,32750.5,133.39425,5.545026324328857,4927.608856201172,2809.4679300607745,10401.60575,2.636799925426203e-05,10392.991324311126,2.148608605945895,126.2688858756228,0.00031453717590857605,132.7653329167709,4035,10392.573117214592,1.0168295699834955,0,10392.323995281367,1.0143731291785765,0
1229652801,0,3563,32748.4,131.5735,5.717438040766162,4935.632110595703,2814.096542557295,10422.4265,2.6623999247021857e-05,10410.11186651031,2.1753184900575686,126.21953820858107,7.419112963690715e-05,131.42515483629091,4035,10410.114284119087,1.0200239879969442,0,10409.828621512834,1.0520237307541465,0
1229681321,0,3564,32750.1,131.393,5.511311187004414,4936.186981201172,2813.6710356543226,10421.607,2.636799925426203e-05,10408.53939384437,2.184676144316405,127.70614547788136,0.0003389529586846029,130.71526355911013,4035,10410.326201682847,1.0089155978636377,0,10410.075095585567,1.0079379478708361,0
1229866827,0,3565,32750.8,133.8155,5.589450755664639,4931.193450927734,2810.9437611359062,10413.1845,2.636799925426203e-05,10398.451686669323,2.089823893319065,127.28939870432441,5.181075323814483e-05,133.71190439890037,4035,10399.25791528785,1.0027372655247562,0,10398.99635136558,1.0119842213866679,0
1229921828,0,3566,32749.0,133.46675,5.504261479753665,4935.150909423828,2813.2598580893205,10419.53325,2.636799925426203e-05,10407.019934975811,2.107061873057952,127.37827026070954,-9.349688084507054e-07,133.46861947013247,4035,10408.091969858551,0.9921396528016239,0,10407.835479360156,0.9963504288347622,0
1230016179,0,3567,32749.1,133.25275,5.591678409699543,4929.504302978516,2810.345086567968,10405.74725,2.636799925426203e-05,10396.235043705208,2.1847922180117174,126.62088214022515,3.134034570877475e-05,133.19008497875535,4035,10396.784054527221,1.010999049758297,0,10396.538017244708,1.0055049365337592,0
1231698685,0,3571,32749.5,131.172,5.646850095407173,4934.785736083984,2812.863862154469,10424.828,2.636799925426203e-05,10405.553781210125,2.1114793342849114,127.54705777948402,2.5051689065652324e-05,131.12190914771324,4035,10406.909116829931,1.0066591535298617,0,10406.648321747825,1.0150027827346149,0
1232681557,0,3572,32750.4,132.60825,5.397571855705118,4930.8056640625,2810.882178555054,10409.39175,2.6111999261502206e-05,10398.224646183477,2.128443516147153,127.19825745924754,0.0001467182904198338,132.3148867783056,4035,10398.982816511614,0.9835639074103689,0,10398.718930493642,0.9950302544302945,0
1232819600,0,3573,32752.3,127.3705,5.42998432318179,4922.637542724609,2808.6599499874565,10406.6295,2.636799925426203e-05,10390.000664712214,2.2856903045855312,122.79263962452751,-0.0001432010714500743,127.65683054236443,4036,10391.117397999004,1.0331379687090114,0,10390.874343661115,1.0249365405260566,0
1232827848,0,3574,32749.8,129.0795,5.467191212130777,4925.8704833984375,2809.737279842404,10406.9205,2.636799925426203e-05,10393.985647968155,2.2872301742557766,124.14952240353159,0.0001289962580622736,128.82157198200446,4035,10395.102188051347,1.0092331424054446,0,10394.81497478152,1.0430106010094948,0
1233363263,0,3575,32750.0,130.88625,5.544574910441737,4931.564483642578,2812.8782788672543,10417.11375,2.636799925426203e-05,10405.605544564667,2.2304432977066,124.40419457661847,0.0002799947987496487,130.32640039990014,4035,10405.703451430101,1.0041599102295093,0,10405.418245970042,1.0358119759248638,0
1233725192,0,3576,32749.7,129.0025,5.479643578737581,4932.554992675781,2813.9299379960435,10425.9975,2.636799925426203e-05,10409.498495817563,2.130156740745115,123.66325165270246,-0.000668212916763328,130.33859172706835,4035,10410.749619369593,1.002434863598801,0,10410.495487164364,1.004334963424727,0
1234097305,0,3577,32750.6,129.4735,5.5456106742179445,4933.172180175781,2815.0731979613524,10430.5265,2.6623999247021857e-05,10413.725386061808,2.220230309074921,122.26399425639829,0.0002154410759650429,129.042725568608,4035,10413.593662870895,1.028792718669721,0,10413.349999046342,1.0206357136506095,0
1234190750,0,3578,32749.2,130.91975,5.507341458226465,4926.536834716797,2809.960353506688,10403.08025,2.636799925426203e-05,10394.814484257622,2.0871108470388435,124.39326102947598,-0.00019387435586711642,131.30740177455635,4035,10394.826066575402,0.9920867307068758,0,10394.56750311198,0.9985732927519142,0
1236201073,0,3579,32748.8,128.75875,5.534396844959711,4932.904876708984,2814.401145558456,10422.24125,2.636799925426203e-05,10411.238711426398,2.252866150068562,123.15536845018141,-0.00013728891483054937,129.0332591852037,4034,10412.298870383807,1.004622559001003,0,10412.013454862246,1.0363427149680466,0
1237692987,0,3580,32750.8,130.59,5.63958331794114,4934.768768310547,2814.598549032654,10419.41,2.636799925426203e-05,10411.96620447106,2.3386220397962116,124.5783754764052,-1.9391813712010568e-05,130.6287739315171,4034,10411.990693075879,1.0230824859294525,0,10411.69668219948,1.0630116405287615,0
1238040342,0,3581,32750.8,129.90675,5.461827023762287,4935.253479003906,2814.96822315448,10424.09325,2.636799925426203e-05,10413.338742942778,2.1717683133010843,124.6074913085613,-0.0005638036289877899,131.0340753561611,4035,10413.578956296,1.0062867418929333,0,10413.327695244194,1.0053814940783505,0
1238046022,0,3582,32748.3,133.459,5.501074349615719,4940.896545410156,2816.084130532952,10427.541,2.636799925426203e-05,10417.46761517008,2.114511687694927,128.30606252198413,0.0006054576003410903,132.248387528118,4035,10417.16977500175,0.9967689297296098,0,10416.910994404383,1.002960062559792,0
1238052827,0,3583,32750.2,136.49125,5.486020728861677,4932.485748291016,2810.015397071573,10410.50875,2.636799925426203e-05,10395.017825784118,2.10974050827788,130.26966438158706,-2.905678306603706e-05,136.54934903774065,4035,10395.390565547024,0.9870908336574863,0,10395.12848409431,0.9969167045988326,0
1238089933,0,3584,32750.2,133.598,5.540838925650159,4935.808166503906,2813.1986486748433,10416.402,2.636799925426203e-05,10406.79038230304,2.247134852014488,128.10487585144074,-6.784181674011586e-05,133.73364971257192,4035,10407.181316727221,1.020128841226022,0,10406.894271627501,1.0535060748369682,0
1238275754,0,3585,32748.8,132.19975,5.463638891572173,4927.238006591797,2809.665800834241,10401.80025,2.636799925426203e-05,10393.724087133083,2.143318174823538,125.64129388372385,-0.0004403127462695406,133.08015533616597,4035,10393.304962584969,0.9972051294784381,0,10393.057527213638,0.9931249744130063,0
1238482116,0,3586,32748.7,131.3025,5.408973446967549,4936.4110107421875,2814.6388920221616,10425.6975,2.636799925426203e-05,10412.121429118492,2.143926380610739,126.37960012571784,4.353412772094691e-05,131.215453511622,4035,10412.826110861582,1.0011268546540448,0,10412.561835512552,1.0126600577642373,0
1238684569,0,3587,32749.5,130.128,5.570154037367369,5387.4920654296875,3081.4177405550126,11410.872,2.636799925426203e-05,11399.007818556573,2.3873176124078253,121.90558337065886,0.0004195781512236164,129.2890534866284,4036,11401.526736789865,1.070875678175296,0,11401.291040758246,1.0286136108278856,0
1238711686,0,3588,32749.3,133.7035,5.545726981199128,5387.826690673828,3079.87222034282,11410.2965,2.6111999261502206e-05,11393.2776599528,3.0942543085387104,124.90878929361133,0.0007170981073185754,132.26966233441647,4034,11396.652874701791,1.0758709892142149,0,11396.349540638064,1.1044040735012182,0
1239400428,0,3589,32748.1,131.11375,5.541372658240916,4928.085266113281,2809.8112085625735,10401.88625,2.636799925426203e-05,10394.262339011359,2.0943252273710296,126.16244594554882,1.2741469546381827e-05,131.0882734316421,4035,10394.933147218317,1.0053839835618608,0,10394.676519386026,1.010023929130054,0
1239590829,0,3590,32748.2,131.4375,5.823838403493009,5384.1943359375,3078.476734090034,11404.5625,2.6111999261502206e-05,11388.130143683782,2.1727826960207146,123.37361930592306,-0.00010721306920083781,131.65187253186704,4036,11391.793231914595,1.0339467866836374,0,11391.546219938795,1.0037824157258206,0
1239777944,0,3591,32748.8,131.36675,5.5212538827244675,4928.7554931640625,2810.6791325564154,10404.63325,2.6623999247021857e-05,10397.471578054268,2.175272802394168,125.3719041336517,0.00036132742883292993,130.64427580604857,4035,10397.252110783762,0.9993168602443503,0,10396.972934362746,1.0253927210366443,0
1240378810,0,3592,32746.1,130.05,5.621521146451377,4934.815093994141,2815.2709630219997,10423.95,2.636799925426203e-05,10414.458166183369,2.130198525714655,123.49285980442801,0.0005079172817448141,129.03441939515136,4035,10414.792910607475,1.0221716950475344,0,10414.545890950443,1.017189475512327,0
1240675749,0,3593,32747.5,131.0835,5.512579047052296,4936.911773681641,2815.5039148748906,10423.9165,2.6623999247021857e-05,10415.321507582608,2.09591842047692,125.30009693110696,0.00014796657174793497,130.78764083979004,4035,10415.017868323961,1.0008293574767213,0,10414.748215175412,1.0174480194971398,0
1241024593,0,3594,32748.7,128.99975,5.435876188573467,4936.688781738281,2815.4211050543195,10427.00025,2.636799925426203e-05,10415.01475215461,2.1485909737442537,125.2953586360527,-0.0001872979804561499,129.37425231192205,4035,10415.598098817916,1.003557758578733,0,10415.337914471873,1.0111244055926563,0
1241288411,0,3595,32748.6,130.15225,5.549420684855312,4935.598693847656,2815.448272109708,10425.84775,2.636799925426203e-05,10415.11501163369,2.1139030892167314,124.04546200357436,-0.00046526749782921405,131.08255236190953,4035,10415.954323053735,0.9882928466679362,0,10415.684986899782,1.0045887166166352,0
1241456662,0,3596,32748.4,132.096,5.513146470029615,4332.547546386719,2458.2559307250554,9103.904,2.6879999239781682e-05,9093.752361051087,2.30888972544202,130.76691212306832,0.00035833783489609434,131.37950349912526,4035,9091.744062171572,1.008555476463522,0,9091.476749681831,1.0478190507175633,0
1241908519,0,3597,32747.8,131.95525,5.580882317116174,4929.561798095703,2809.9741637368293,10406.04475,2.6623999247021857e-05,10394.863119397385,2.1783016161425324,127.32224110245807,-0.0001614790413424306,132.27812734316421,4034,10394.981081399508,1.0063306203662625,0,10394.695419290132,1.0386325773100695,0
1242328610,0,3598,32739.5,133.345,5.635510180986279,4933.75244140625,2811.9338341483635,10414.655,2.636799925426203e-05,10402.11320945821,2.1220861486767437,128.11273799992705,-7.070587941912306e-05,133.4863764058986,4035,10402.537151672834,1.0026523975651684,0,10402.288302604511,0.9997033408576881,0
1242896402,0,3599,32744.9,133.466,5.564336797858304,4940.943817138672,2816.2590561915704,10429.534,2.636799925426203e-05,10418.113348198312,2.1565782444611665,127.99210145903999,0.0002187864511741083,133.02853649087737,4034,10418.027657723635,1.0014723074963363,0,10417.7538416204,1.0220013132421975,0
1245218176,0,3600,32751.6,134.2895,5.673199251744998,4930.9647216796875,2810.280569304603,10409.7105,2.636799925426203e-05,10395.99435699359,2.2462860891289513,128.11084370360186,-0.0004786354049147043,135.2465314921269,4035,10396.697775278999,1.0186669247979059,0,10396.412052796983,1.0509921271275056,0
1245942000,0,3601,32751.3,130.229,5.252195636112577,4934.623596191406,2814.288953191467,10427.771,2.636799925426203e-05,10410.826542313534,2.23318011463297,125.34648255986758,-0.00033578045848630295,130.90039302674342,4035,10411.87545275952,1.0008658364979999,0,10411.614120070253,1.0096117113171454,0
1246099980,0,3602,32749.1,130.51475,5.5160930410481654,5375.996490478516,3074.6801892343938,11383.48525,2.636799925426203e-05,11374.081615866424,2.526247966796159,121.966143564081,5.488969093028666e-06,130.50377480629854,4035,11376.890915055557,1.0122638601758123,0,11376.610843220698,1.0169893315303298,0
1246176186,0,3603,32750.4,131.533,5.643572538738206,4929.982940673828,2810.3692748756835,10410.467,2.6623999247021857e-05,10396.321904382108,2.288047979276459,127.00754427256834,0.0007073524192094915,130.11864883779063,4036,10397.021204856344,1.0607632846249582,0,10396.78354965303,1.0472757579486012,0
1248405768,0,3604,32751.0,126.44675,5.46600077181663,4930.987213134766,2812.926386318611,10427.55325,2.636799925426203e-05,10405.781744945918,2.355820091692952,123.82419140449201,0.00020423148151447974,126.03838915271179,4034,10407.718325150756,1.0330464049636214,0,10407.428707391573,1.0688671157476208,0
1248874989,0,3605,32750.2,132.07825,5.504645941157342,4942.136566162109,2817.8670818740197,10430.92175,2.636799925426203e-05,10424.062197129813,2.1669732696066872,126.49947413590053,-0.0005668038166752446,133.2115742314422,4035,10424.277894222345,1.0197882269807754,0,10424.029902528426,1.0155107254405848,0
1249049803,0,3606,32752.0,133.07375,5.6758092759975645,4938.182220458984,2813.989051385234,10421.92625,2.6623999247021857e-05,10409.716181195909,2.100250566491251,128.99386388697894,0.00024265923391623398,132.58855286178456,4035,10411.654279220485,0.9946721880565682,0,10411.380677185725,1.0151316537249768,0
1249869639,0,3607,32748.9,132.713,5.4450097336919425,4799.722961425781,2734.107347575981,10125.287,2.636799925426203e-05,10114.211985039208,2.1234127119501123,127.12436839756629,-0.00020217807513615006,133.11725506123472,4035,10113.003721106048,1.0031797136971128,0,10112.735273850156,1.0249787722841868,0
1250345120,0,3608,32749.6,132.52025,5.661059082671722,4936.971435546875,2814.6732468529617,10423.47975,2.636799925426203e-05,10412.248203315696,2.0592466900051853,126.62943996231115,-0.0007038327627395438,133.92756360909772,4035,10413.250325396439,0.9987715359012963,0,10412.992067041516,1.004552487655269,0
1250431870,0,3609,32748.7,132.601,5.6002499051381625,4940.850921630859,2816.554963635919,10430.399,2.636799925426203e-05,10419.210253987523,2.032144484248623,127.35713103992384,-0.0001114318194645044,132.82380792301925,4035,10419.53858172763,0.9814232858833009,0,10419.273528711434,0.9935513558037324,0
1250470715,0,3610,32746.9,131.72525,5.625901033390118,4937.624847412109,2814.72924101652,10422.27475,2.636799925426203e-05,10412.452688135509,2.2001304170654086,127.22365135825021,0.000324667426541695,131.07607748062998,4035,10413.408528001137,1.0153548684673113,0,10413.12333881378,1.0468367263733858,0
1250576790,0,3611,32748.9,134.16525,5.48173717333292,5309.4215087890625,3033.313023353792,11229.83475,2.6111999261502206e-05,11221.057872553829,2.2476543830009055,126.0375746170539,0.00012100172631264549,133.9233070482379,4035,11223.189145528879,1.0071985075561902,0,11222.932863769161,0.9912169273320349,0
1251930323,0,3612,32748.1,132.84175,5.567827847329693,4937.054748535156,2814.518362185137,10427.15825,2.636799925426203e-05,10411.673921132271,2.1597549266850558,127.07098388676968,-0.00032796986424812023,133.49752574356415,4035,10412.891298426683,1.0021487428782108,0,10412.613164942748,1.0269069280669794,0
1252005714,0,3613,32748.4,131.23475,5.6112959677333,4928.751770019531,2809.472213153649,10410.76525,2.6623999247021857e-05,10393.005720381261,2.1915123469492612,127.3388870545241,0.0005513345032083776,130.13235666083483,4035,10394.610473613904,1.0075514215016652,0,10394.333773503666,1.0313223338937363,0
1252439242,0,3614,32749.5,130.9,5.582293435497636,4940.314178466797,2815.220130905089,10429.1,2.6623999247021857e-05,10414.269367686633,2.1830517285157947,129.1182921296604,0.00021212476325780053,130.47585653586611,4035,10415.379650473114,0.9915499423843654,0,10415.10448164824,1.0134263205665055,0
1252477251,0,3615,32748.6,131.2525,5.585538805701738,4856.949310302734,2767.24606385439,10245.7475,2.6623999247021857e-05,10236.801613257423,2.0725511697048944,127.64180467844562,0.00016398619774913383,130.92460959760066,4035,10236.735440491011,0.9810093967200257,0,10236.46318533744,1.0038362922352588,0
1252997816,0,3616,32749.5,133.5185,5.448179305970022,4927.517364501953,2809.5955063288625,10402.4815,2.636799925426203e-05,10393.459184119314,2.3987040885492994,126.05834957775369,0.00010094906880927257,133.31665233691587,4034,10393.350428378426,1.0181960560945789,0,10393.060683171952,1.0544202191468555,0
1253268488,0,3617,32750.8,132.92225,5.526274055591163,4937.979736328125,2814.841614173494,10426.07775,2.636799925426203e-05,10412.87084007058,2.1216500646261696,127.48521308964337,0.00032896492681033513,132.2644846288427,4035,10413.851397967579,1.004996410372245,0,10413.595763922638,1.0082588844555664,0
1253422998,0,3618,32746.5,131.96925,5.5164122795073975,4925.921783447266,2807.649348666509,10403.03075,2.636799925426203e-05,10386.264813969981,2.1131436386671187,127.71434241847965,-0.00045162124697638144,132.87226668332926,4035,10387.258904676903,0.987824793925712,0,10386.99182987184,1.0025844851523857,0
1253983862,0,3619,32749.7,129.988,5.62266449292504,4930.931091308594,2812.2163644327634,10415.012,2.636799925426203e-05,10403.158805518706,2.106323007340947,124.82174840931111,-0.0005118896569931387,131.01152336915786,4035,10403.813051873463,1.0036192897663794,0,10403.559484152756,1.005140040733108,0
1254396589,0,3620,32751.9,127.03975,5.528622788498054,4914.553497314453,2804.212854826671,10386.96025,2.636799925426203e-05,10373.546345563474,2.399939089757675,122.20272073058004,0.0004498973718685646,126.14018020494883,4034,10373.228017020909,1.0484073628341586,0,10372.93297260921,1.0900631220745807,0
1254507670,0,3621,32749.2,129.5795,5.433155597808698,4925.093841552734,2808.5536152080495,10401.4205,2.636799925426203e-05,10389.609254815092,2.1837034576032237,125.42638135801462,-0.00013802513362656623,129.85548125468637,4035,10389.763740290602,1.000031739004015,0,10389.509436428601,1.0025754942912464,0
1255725318,0,3622,32748.8,129.48625,5.703008937175182,4935.4671630859375,2814.408857057022,10427.51375,2.636799925426203e-05,10411.270208556241,2.040924492906626,125.53450853861796,-0.00013937072746063884,129.76492176955753,4035,10412.653811072567,0.9853952767403944,0,10412.384339754573,1.0018912731822591,0
1257533368,0,3623,32769.6,131.6,5.450596297654047,4922.347473144531,2805.629821806761,10387.4,2.636799925426203e-05,10378.79325448339,2.1781630296990624,127.65356262862042,-0.0002785202049075349,132.15690114971264,4035,10380.478879850201,0.9980241838850135,0,10380.225680848567,0.9997284051501794,0
1258170500,0,3624,32749.7,133.533,5.533977864068486,4927.938659667969,2808.720236702747,10405.467,2.636799925426203e-05,10390.226367378953,2.104705147391056,127.88561363687768,-0.00026384757899047877,134.0605632341915,4035,10390.557914640094,1.004582487421908,0,10390.291453545444,1.0186862938252952,0
1258498499,0,3625,32751.4,133.879,5.507345912506313,4938.303161621094,2814.805693220786,10424.121,2.636799925426203e-05,10412.737749907683,2.1398164613247617,127.88898032951693,0.00016487082280442373,133.54934078980256,4035,10413.360630164398,1.0100209768519315,0,10413.101022125507,1.017087658679304,0
1258540798,0,3626,32751.3,133.6275,5.491515615019228,5388.145172119141,3080.478325857391,11413.3725,2.6111999261502206e-05,11395.534549306329,2.32247123210456,124.24005156667045,-0.0002922099557631023,134.2117738065484,4035,11398.09099543407,1.0028796939641238,0,11397.83453339034,0.9824119739592355,0
1258796426,0,3627,32751.4,132.95275,5.622189736881886,4922.616271972656,2806.4789279545807,10391.04725,2.6623999247021857e-05,10381.932179500713,2.2112874644918867,126.30232644204443,0.00029189073699321586,132.36911447138206,4035,10381.70855963829,1.0075520870213774,0,10381.42617338671,1.0370015166288316,0
1259048734,0,3628,32752.4,131.80725,5.463478510756677,3734.229034423828,2107.098743937305,7808.19275,2.7135999232541508e-05,7794.706072550736,2.7826438204760606,131.93661550286924,-0.0006549061346816108,133.11673481629583,4034,7790.933013989551,1.106388983433881,0,7790.661457296872,1.1655627984535613,0
1259861766,0,3629,32751.6,132.3005,5.464494464266571,4937.823272705078,2814.560221611151,10420.6995,2.6623999247021857e-05,10411.829592193175,2.162195156281822,127.87100779114553,-0.00032119239507459363,132.94272419395168,4035,10413.066412995875,0.9776175777397553,0,10412.790306956971,1.0004370753000575,0
1260308421,0,3630,32751.7,136.61525,5.627807516031443,4939.32373046875,2814.279952817057,10422.38475,2.636799925426203e-05,10410.792386267145,2.115438205863113,129.6867660976095,0.00023638267102385664,136.14260284928784,4035,10411.16226576044,1.0207867593278976,0,10410.912644946764,1.0183723632321067,0
1260412297,0,3631,32750.0,131.134,5.321845920355079,4935.85986328125,2815.082385037552,10425.866,2.6623999247021857e-05,10413.760795282658,2.2484920616674366,125.15910270419772,-4.335675270980072e-05,131.2206918270433,4035,10413.60056295079,1.0065114440836764,0,10413.35593458125,0.999274915794033,0
1260456108,0,3632,32752.1,132.03225,5.55186544663143,4937.308197021484,2814.66429849743,10422.96775,2.636799925426203e-05,10412.213031958196,2.203462328951218,127.09162472362368,5.768222235514371e-05,131.91691439640087,4035,10412.712841044317,1.0294264542698488,0,10412.465388332204,1.0249066187178761,0
1260774272,0,3633,32748.5,132.07,5.647663233586083,4938.032684326172,2816.1420712720133,10431.93,2.636799925426203e-05,10417.681683833642,2.070343443744403,125.1968316176899,-0.0006077145379821838,133.28512521869536,4035,10417.119154797549,1.0011777519381164,0,10416.863956104244,1.0039500082953687,0
1263813132,0,3634,32748.6,132.16075,5.440671781820696,4923.240966796875,2806.0241890315415,10395.83925,2.636799925426203e-05,10380.253051749427,2.1353943337161114,127.88336449815324,-0.0001712127294508407,132.50308985253696,4035,10381.62379885225,0.9857993003726552,0,10381.357293972727,1.0001385377555483,0
1264004435,0,3635,32750.8,134.92325,5.526288034250476,5371.480072021484,3070.144247422472,11374.07675,2.636799925426203e-05,11357.302474994285,2.4864341102072376,125.18218248872654,-8.223759888989326e-05,135.08768407898032,4036,11360.409105963647,1.0703525152006248,0,11360.17189221584,1.0308601427051325,0
1264073235,0,3636,32750.8,133.32975,5.55495408959426,5382.708984375,3076.918677746485,11391.67025,2.6111999261502206e-05,11382.366963908054,2.260898760556009,124.81654313803301,-0.00030567030035444923,133.94093776555877,4036,11384.600728628711,1.021228600033494,0,11384.3543390675,0.9906155665542721,0
1264157363,0,3637,32750.3,131.24375,5.733876170401659,4935.856384277344,2813.9662311110824,10429.75625,2.6623999247021857e-05,10409.631163048092,2.105814883771158,126.6491920188455,-0.0007528462033029157,132.74906598350418,4035,10411.536988739168,1.012347007322783,0,10411.286124975812,1.011110001967255,0
1264256972,0,3638,32749.8,133.2685,5.509619564906456,4929.704559326172,2809.8404088479015,10403.7315,2.636799925426203e-05,10394.363070759286,2.471744513479436,127.76701008005693,7.3875754617251e-05,133.1207854286428,4034,10395.022179234214,1.0374791126502474,0,10394.725614619056,1.0801678910157493,0
1264653027,0,3639,32749.7,130.82675,5.348666603696664,4936.5106201171875,2815.031606549223,10421.17325,2.636799925426203e-05,10413.572469112245,2.261635668789827,125.86994104574842,-4.719665919975293e-05,130.92111972006995,4035,10413.718768295039,1.0014072025631007,0,10413.43967945024,1.027060109383638,0
1264871486,0,3640,32752.6,132.51525,5.650023666985829,5384.2899169921875,3078.129793876088,11397.48475,2.6111999261502206e-05,11386.846606961248,2.2514836661959694,124.23529683124798,-0.0004799140612446117,133.47483816545866,4035,11390.1367317648,1.0017415271876517,0,11389.86971178638,0.9925115905301457,0
1265075369,0,3641,32752.1,131.85075,5.411559335117744,4935.573547363281,2814.239999134401,10426.14925,2.636799925426203e-05,10410.645609347037,2.1531894553753594,126.22056066395817,-0.00025738792233681205,132.36539715071248,4035,10411.242541460442,1.0057769197205924,0,10410.987477644865,1.008554721123452,0
1265187448,0,3642,32751.0,133.39525,5.424207540046748,4928.478485107422,2809.3650123160023,10404.60475,2.636799925426203e-05,10392.612281188838,2.1136367193355707,127.4342411584621,0.00014648335290518922,133.10235653586605,4035,10393.095900936712,0.9963242736522993,0,10392.83357774806,1.006431194697298,0
1266784819,0,3647,32748.9,130.93725,5.642279010958251,4927.059326171875,2808.8396201309047,10401.06275,2.636799925426203e-05,10390.667184382368,2.1016766459845306,126.69456614669252,0.0013873743679608762,128.16319495126228,4035,10390.954521449683,1.0139046957113655,0,10390.697347267713,1.0191549853910233,0
1266836049,0,3648,32749.5,134.50775,5.408922252861469,4929.054534912109,2809.5149807808893,10399.49225,2.6623999247021857e-05,10393.165097638375,2.221724802824357,127.77048180727434,0.00019713029357066103,134.11358797800543,4035,10393.007983548398,0.9963977335919422,0,10392.730590613117,1.0208619323644432,0
